,Mean Freq,Thuc_Book1,Aesch_Ag,Aesch_Cho,Aesch_Eumen,Aesch_Pers,Aesch_PromV,Aesch_Septem,Aesch_Supp,Athenaeus_Book12,Athenaeus_Book13,DioSic_Book11,Hdt_Book1,Hesiod_Theog,Hesiod_Works,Homer_Iliad,HomerJr_Odyssey,Lysias_Orat1,Lysias_Orat14,Plato_Euth,Plut_Lyc,Polybius_Book1,Soph_Ajax,Soph_Antig,Soph_Elec,Soph_OT,Soph_Trach
adv-atr-exd-exd-pred-root,0.006,0,0,0.015260186,0.031347962,0.031897927,0.01416832,0,0.016809548,0,0,0,0,0,0,0.001577772,0,0,0,0,0,0,0,0.011427265,0.009533797,0,0.022660322
adv-atr-sbj-exd-pred-root,0.003,0,0.010197838,0,0,0,0,0,0.016809548,0,0,0,0,0,0.014407146,0.003155545,0.00266968,0,0,0,0,0,0.010555204,0,0,0.017881091,0
adv-auxc-obj-auxc-pred-root,0.005,0,0,0,0,0.015948963,0,0,0,0.005090613,0.011861458,0,0.009195825,0,0,0.000788886,0.000889893,0.07057163,0,0.016401509,0,0,0,0.011427265,0,0,0
adv-auxp-obj-co-coord-auxc-pred-root,0.004,0,0,0,0,0,0,0,0,0,0,0.048023051,0.004597913,0,0,0.003155545,0.001779787,0,0.035701535,0,0,0,0.010555204,0,0.009533797,0,0
adv-coord-exd-pred-root,0.004,0,0.010197838,0,0,0,0,0.032092426,0,0,0,0,0,0,0.028814292,0.003155545,0,0,0,0,0,0.003537569,0.010555204,0,0.019067595,0,0
adv-coord-obj-pred-co-coord-root,0.002,0,0.010197838,0,0,0.015948963,0,0,0,0,0,0,0,0,0,0.002366659,0.005339361,0,0,0.016401509,0,0,0,0,0,0.008940545,0
adv-obj-ap-exd-apos-pred-root,0.003,0,0.010197838,0,0,0,0.01416832,0,0,0,0,0,0,0,0,0.003944431,0,0,0,0,0,0,0,0,0.009533797,0.035762181,0.011330161
atr-atr-ap-apos-obj-pred-root,0.004,0,0,0.030520372,0,0,0.01416832,0,0,0,0,0,0.009195825,0,0,0.000788886,0.00266968,0,0,0,0,0.003537569,0.031665611,0,0,0,0
atr-atr-exd-co-coord-pred-root,0.006,0,0.020395676,0,0,0,0.01416832,0.048138639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010555204,0.057136327,0.009533797,0,0
atr-atr-sbj-pred-co-coord-coord-root,0.002,0,0,0,0,0.015948963,0,0,0,0,0,0,0.013793738,0,0,0.000788886,0.003559574,0,0,0,0,0.007075138,0,0.011427265,0.009533797,0,0
atr-auxp-adv-auxp-adv-pred-root,0.003,0.00728863,0,0,0,0,0,0,0,0.020362452,0.003953819,0.016007684,0.004597913,0,0,0,0,0,0,0,0,0.017687845,0,0,0,0,0
atr-auxp-pred-co-coord-root,0.002,0,0,0,0,0,0,0,0.016809548,0.005090613,0,0,0.004597913,0.012336541,0,0.002366659,0.001779787,0,0,0,0,0.010612707,0,0,0.009533797,0,0
atr-co-coord-obj-adv-co-coord-auxc-pred-root,0.007,0.014577259,0,0,0,0,0,0,0,0.015271839,0,0,0,0,0,0.001577772,0.001779787,0.07057163,0.07140307,0,0,0,0,0,0,0,0
atr-coord-coord-pred-root,0.004,0,0,0,0,0,0,0,0,0.010181226,0.007907639,0.016007684,0,0.024673082,0,0,0,0,0,0.016401509,0.018677624,0.010612707,0,0,0,0,0
atr-obj-adv-adv-co-coord-auxc-pred-root,0.003,0,0,0.030520372,0,0,0,0,0,0.015271839,0.003953819,0,0.009195825,0,0,0.001577772,0,0,0,0,0.018677624,0.003537569,0,0,0,0,0
atr-obj-adv-co-coord-obj-co-coord-pred-root,0.002,0.00728863,0,0,0,0,0,0,0,0.005090613,0.003953819,0,0.027587475,0,0,0.001577772,0.001779787,0,0,0,0,0,0,0,0,0,0
atr-obj-atr-coord-pred-root,0.002,0,0,0,0,0,0,0,0,0.005090613,0.003953819,0,0.01839165,0,0,0.001577772,0.001779787,0,0,0,0.009338812,0,0,0,0,0.017881091,0
atr-obj-atr-sbj-exd-pred-root,0.005,0,0.040791352,0,0,0,0,0,0.033619096,0,0,0,0,0.012336541,0,0.001577772,0.000889893,0,0,0,0,0,0.010555204,0,0.019067595,0,0
atr-obj-obj-adv-auxc-exd-pred-root,0.005,0,0,0,0,0,0,0,0.033619096,0,0,0,0,0,0,0.001577772,0,0,0,0.016401509,0,0,0.010555204,0,0.038135189,0,0.033990483
atr-obj-obj-pnom-pred-root,0.005,0,0.030593514,0,0.047021944,0,0.028336639,0,0,0,0.011861458,0,0,0,0,0,0,0,0,0,0,0,0,0.011427265,0,0.008940545,0
atr-obj-sbj-ap-apos-pred-root,0.004,0.014577259,0.030593514,0.015260186,0,0,0,0,0,0,0,0,0.009195825,0,0,0,0,0,0,0,0,0,0,0.011427265,0,0.035762181,0
atr-sbj-obj-pred-co-coord-coord-root,0.006,0.014577259,0,0,0,0,0,0,0,0,0,0,0.009195825,0,0,0,0.000889893,0.07057163,0.035701535,0,0,0.010612707,0,0.022854531,0,0,0
atv-sbj-pred-co-coord-coord-root,0.004,0,0,0,0,0.015948963,0,0,0,0,0,0,0,0.012336541,0.043221438,0.001577772,0.00266968,0,0,0,0.009338812,0,0.010555204,0,0,0.008940545,0
auxc-adv-exd-pred-root,0.005,0,0.010197838,0,0,0,0,0,0.016809548,0,0,0,0,0,0,0.000788886,0.000889893,0,0,0,0.009338812,0,0.010555204,0.011427265,0.038135189,0.008940545,0.011330161
auxp-coord-adv-auxc-pred-root,0.005,0.021865889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788886,0.00266968,0,0.07140307,0,0,0.010612707,0,0.011427265,0,0,0
auxx-adv-adv-auxc-pred-co-coord-root,0.005,0,0,0.015260186,0.015673981,0,0,0,0,0.005090613,0,0,0,0,0.043221438,0.000788886,0.001779787,0,0,0.032803018,0,0.003537569,0,0,0.009533797,0,0
auxx-atvv-pred-root,0.005,0.014577259,0,0,0,0.031897927,0,0.032092426,0,0,0,0,0,0,0.014407146,0.000788886,0.000889893,0,0,0,0,0,0.021110407,0,0,0,0.022660322
auxx-auxc-adv-coord-root,0.003,0.014577259,0,0,0,0,0.01416832,0,0,0,0.007907639,0,0,0,0,0.001577772,0,0,0,0,0,0.010612707,0,0,0.009533797,0,0.022660322
auxx-auxc-obj-auxc-pred-root,0.007,0,0,0,0,0,0,0,0,0.005090613,0.007907639,0,0.009195825,0,0,0.000788886,0.000889893,0.14114326,0,0,0,0,0,0.011427265,0,0.008940545,0
auxx-coord-auxc-obj-pred-root,0.002,0,0,0,0,0,0,0,0,0.015271839,0,0,0,0.012336541,0,0.004733317,0.000889893,0,0,0.016401509,0,0,0,0,0.009533797,0,0
auxx-coord-obj-ap-apos-pred-root,0.003,0,0,0,0,0,0,0,0.033619096,0,0.003953819,0,0.009195825,0.012336541,0,0.002366659,0.003559574,0,0,0,0,0,0,0,0,0,0
auxy-coord-adv-co-coord-auxc-pred-root,0.003,0,0,0,0,0,0,0,0.033619096,0,0,0,0.004597913,0,0,0.003155545,0.00266968,0,0,0.016401509,0.009338812,0.003537569,0,0,0,0,0
auxy-coord-sbj-co-coord-pred-root,0.004,0.00728863,0,0,0,0,0,0,0,0.020362452,0,0,0,0,0,0.000788886,0.000889893,0,0.035701535,0,0,0.003537569,0,0,0,0.017881091,0.022660322
auxy-pred-pa-pred-root,0.006,0,0.061187028,0.030520372,0,0,0,0,0.016809548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010555204,0.022854531,0,0.008940545,0
auxz-coord-obj-pred-root,0.004,0,0,0.015260186,0,0.031897927,0,0,0,0,0.003953819,0.016007684,0.013793738,0,0.014407146,0.000788886,0.001779787,0,0,0,0,0,0,0,0,0.008940545,0
coord-adv-auxp-pred-co-coord-root,0.003,0.00728863,0,0,0,0.015948963,0,0,0,0.005090613,0,0,0.004597913,0,0,0.002366659,0.000889893,0,0,0.016401509,0.028016436,0.003537569,0,0,0,0,0
coord-coord-exd-pred-root,0.005,0,0.020395676,0.015260186,0,0,0,0.048138639,0,0.005090613,0,0,0,0,0.028814292,0.003155545,0,0,0,0,0,0,0,0,0,0,0
obj-adv-adv-auxc-exd-pred-root,0.005,0,0.020395676,0,0.031347962,0,0,0,0,0,0,0,0,0,0,0,0.001779787,0,0,0,0,0,0.010555204,0,0,0.017881091,0.045320644
obj-adv-co-coord-auxc-obj-pred-root,0.006,0,0,0,0,0,0,0,0,0.010181226,0.003953819,0,0.004597913,0.012336541,0,0.000788886,0.001779787,0,0.107104605,0,0,0,0,0,0.009533797,0.008940545,0
obj-adv-co-coord-obj-co-coord-pred-root,0.002,0.00728863,0,0,0,0,0,0,0,0.005090613,0.003953819,0,0.01839165,0,0,0.000788886,0.003559574,0,0,0,0.009338812,0,0,0,0,0,0
obj-adv-pnom-pred-root,0.004,0.014577259,0,0,0,0.015948963,0,0,0,0.005090613,0.003953819,0.016007684,0.01839165,0,0,0,0,0,0,0,0.009338812,0.003537569,0,0,0,0.008940545,0
obj-ap-apos-auxp-pred-root,0.004,0,0,0.030520372,0,0,0,0.032092426,0,0.010181226,0,0,0.004597913,0,0,0,0.004449467,0,0,0,0.009338812,0,0,0,0,0,0
obj-atr-co-coord-obj-adv-pred-root,0.002,0,0,0,0,0,0,0,0.016809548,0.005090613,0.003953819,0,0,0,0,0.000788886,0.003559574,0,0,0,0,0.014150276,0,0,0,0,0.011330161
obj-atr-obj-obj-co-coord-pred-root,0.002,0,0,0,0,0,0,0,0,0,0.003953819,0,0,0,0,0.001577772,0.00266968,0,0,0.016401509,0.009338812,0.010612707,0,0,0,0.017881091,0
obj-atr-obj-pred-co-coord-coord-root,0.002,0,0,0.015260186,0,0,0,0,0,0,0,0,0.009195825,0,0,0.001577772,0.004449467,0,0,0,0,0.003537569,0,0,0.009533797,0.008940545,0
obj-atr-sbj-ap-apos-pred-co-coord-root,0.004,0,0,0,0,0.031897927,0.01416832,0,0.016809548,0,0,0,0,0.024673082,0,0.003155545,0.001779787,0,0,0,0,0,0,0,0,0,0.011330161
obj-auxc-adv-auxc-pred-root,0.003,0.00728863,0,0,0,0,0,0,0,0.010181226,0.003953819,0,0,0,0,0.003155545,0.001779787,0,0.035701535,0.016401509,0,0,0,0,0,0,0.011330161
obj-auxp-adv-obj-co-coord-pred-root,0.003,0.00728863,0,0,0.015673981,0,0,0,0,0.015271839,0.007907639,0.016007684,0,0,0,0.000788886,0.00266968,0,0,0,0,0.003537569,0,0,0,0,0
obj-co-coord-adv-adv-auxc-pred-root,0.002,0,0.020395676,0,0,0,0,0,0,0,0.007907639,0,0.013793738,0,0,0.001577772,0.001779787,0,0,0,0,0.007075138,0,0,0,0,0
obj-coord-obj-pred-root,0.003,0,0,0,0,0,0,0,0,0.005090613,0,0,0.013793738,0,0,0.001577772,0.000889893,0,0,0,0,0.007075138,0,0.022854531,0.009533797,0.008940545,0
obj-obj-atr-sbj-pred-root,0.003,0,0,0,0,0,0,0,0,0.010181226,0,0,0.009195825,0,0,0.001577772,0.00266968,0,0.035701535,0,0,0.003537569,0.010555204,0,0.009533797,0,0
ocomp-pred-co-coord-coord-root,0.006,0.00728863,0,0.015260186,0,0,0,0,0,0,0.003953819,0,0,0.012336541,0.014407146,0.000788886,0.001779787,0.07057163,0,0.032803018,0,0.003537569,0,0,0,0,0
pnom-atr-obj-adv-pred-root,0.002,0.00728863,0,0,0,0,0,0,0,0.005090613,0.011861458,0,0.009195825,0.012336541,0,0,0.000889893,0,0,0,0,0.014150276,0,0,0,0,0
pnom-auxp-obj-pred-root,0.003,0,0,0,0,0,0,0,0,0.030543677,0.011861458,0,0,0,0,0.000788886,0,0,0,0,0.009338812,0.003537569,0,0,0,0.008940545,0
pnom-sbj-co-coord-pred-root,0.006,0.021865889,0,0,0,0,0,0.016046213,0,0.005090613,0.003953819,0,0,0,0,0,0,0,0.07140307,0.016401509,0,0.007075138,0,0,0,0,0.022660322
sbj-adv-auxc-coord-pred-root,0.004,0.00728863,0,0,0.031347962,0,0,0,0,0.010181226,0.003953819,0,0.004597913,0,0,0,0.00266968,0.035285815,0,0,0.009338812,0.003537569,0,0,0,0,0
sbj-adv-pred-co-coord-coord-root,0.004,0.014577259,0.020395676,0,0,0,0,0,0,0,0.003953819,0,0.009195825,0,0,0,0.000889893,0,0,0.016401509,0.009338812,0.003537569,0,0.022854531,0,0,0
sbj-atr-sbj-co-coord-pred-co-coord-root,0.002,0.00728863,0,0,0,0,0,0,0.016809548,0,0,0,0.009195825,0.012336541,0,0.003944431,0.001779787,0,0,0,0,0.003537569,0,0,0,0,0
sbj-coord-exd-pred-root,0.005,0,0,0,0.031347962,0,0.01416832,0.032092426,0,0,0,0,0,0,0,0.002366659,0,0,0,0,0,0.003537569,0.010555204,0,0.009533797,0.017881091,0
sbj-obj-ap-apos-pred-root,0.006,0.00728863,0,0.015260186,0,0.04784689,0.042504959,0,0.033619096,0,0.003953819,0,0,0,0,0.000788886,0,0,0,0,0,0,0.010555204,0,0,0,0
sbj-obj-co-coord-coord-pred-root,0.003,0.014577259,0,0,0,0.015948963,0,0,0,0.020362452,0.011861458,0,0,0,0,0.001577772,0,0,0,0,0,0,0,0.011427265,0,0,0
adv-atr-atr-sbj-pred-root,0.002,0,0,0,0,0,0.01416832,0,0,0,0.003953819,0,0.01839165,0,0,0.000788886,0.001779787,0,0,0,0.009338812,0.003537569,0,0,0,0.008940545,0
adv-atr-obj-obj-pred-co-coord-root,0.002,0.014577259,0,0,0,0,0.01416832,0,0,0.010181226,0,0,0,0.012336541,0,0.002366659,0.00266968,0,0,0,0,0,0,0,0,0,0
adv-auxc-adv-auxc-exd-pred-root,0.004,0,0.020395676,0,0,0,0,0,0,0,0,0,0,0,0,0.000788886,0.000889893,0,0,0,0,0,0,0,0.019067595,0.017881091,0.045320644
adv-auxp-adv-adv-auxc-pred-root,0.004,0.021865889,0,0,0,0,0,0,0,0.005090613,0.003953819,0,0.004597913,0,0,0.000788886,0.000889893,0.035285815,0,0,0.009338812,0,0,0.011427265,0,0,0.011330161
adv-auxp-adv-sbj-pred-root,0.003,0.014577259,0,0,0.015673981,0,0,0,0,0,0,0,0.009195825,0,0,0.000788886,0,0,0,0,0.018677624,0.014150276,0,0,0,0,0
adv-auxp-atr-sbj-obj-pred-root,0.003,0.00728863,0.010197838,0,0,0,0,0,0,0.015271839,0.003953819,0,0,0,0,0.000788886,0,0,0,0,0.009338812,0.007075138,0.010555204,0.011427265,0,0,0
adv-auxp-obj-co-coord-coord-pred-root,0.003,0.00728863,0,0,0,0.015948963,0,0,0,0.020362452,0.003953819,0,0.009195825,0,0,0,0,0,0,0,0.018677624,0,0,0.011427265,0,0,0
adv-exd-exd-pred-root,0.005,0,0.020395676,0.015260186,0,0.04784689,0,0.016046213,0,0,0,0,0,0,0,0.000788886,0,0,0,0,0,0,0,0,0.038135189,0,0
adv-obj-sbj-pred-root,0.004,0.00728863,0,0.030520372,0,0.015948963,0,0.016046213,0,0.020362452,0,0,0,0,0,0.000788886,0,0,0,0,0,0.003537569,0,0,0,0,0.011330161
adv-pnom-co-coord-pred-co-coord-root,0.002,0.014577259,0.030593514,0,0,0,0,0,0,0.005090613,0.003953819,0,0,0,0,0.002366659,0.000889893,0,0,0,0,0.003537569,0,0,0,0,0
adv-pred-pa-pred-root,0.006,0,0.020395676,0.015260186,0,0,0.028336639,0,0.016809548,0,0,0,0,0,0,0,0,0,0,0.016401509,0,0,0,0.011427265,0.019067595,0.017881091,0
adv-sbj-co-coord-exd-pred-root,0.005,0,0.010197838,0,0.015673981,0,0,0.064184852,0,0,0,0,0,0,0,0.001577772,0,0,0,0,0,0,0.010555204,0.011427265,0,0.008940545,0.011330161
adv-sbj-obj-pred-root,0.004,0,0,0,0,0,0,0,0,0,0.007907639,0.064030735,0.004597913,0,0,0.000788886,0,0,0,0,0.018677624,0.007075138,0,0,0,0,0
atr-adv-auxp-obj-obj-pred-root,0.004,0.014577259,0,0,0,0,0,0,0,0.005090613,0.007907639,0.016007684,0.004597913,0,0,0.000788886,0.000889893,0,0.035701535,0,0,0.007075138,0,0,0,0,0
atr-atr-atr-adv-auxp-pred-root,0.002,0,0,0,0,0,0,0,0,0.025453065,0.003953819,0,0,0,0,0.001577772,0,0,0,0,0,0.007075138,0.010555204,0.011427265,0,0,0
atr-atr-atvv-pred-root,0.004,0,0,0.015260186,0,0.015948963,0.01416832,0,0.016809548,0,0,0.016007684,0,0,0,0,0.003559574,0,0,0,0.009338812,0,0,0,0.009533797,0.008940545,0
atr-atr-ocomp-pred-root,0.003,0,0,0,0,0,0,0,0.016809548,0.010181226,0.011861458,0,0,0,0,0,0.001779787,0,0,0,0.018677624,0.007075138,0,0,0,0,0
atr-atr-pnom-obj-pred-co-coord-root,0.003,0,0.010197838,0.015260186,0,0,0,0.032092426,0,0,0,0,0.009195825,0,0,0.002366659,0.001779787,0,0,0,0.009338812,0,0,0,0,0,0
atr-auxp-sbj-adv-auxc-pred-root,0.002,0,0,0,0,0,0,0,0,0.005090613,0,0,0.013793738,0,0,0,0.004449467,0,0,0,0.009338812,0.003537569,0,0,0,0.008940545,0
atr-obj-adv-coord-pred-root,0.003,0,0,0,0,0,0,0,0,0.030543677,0.003953819,0,0.004597913,0,0,0.000788886,0,0,0,0,0.018677624,0,0,0.011427265,0,0,0
atr-obj-auxp-adv-adv-auxc-pred-co-coord-root,0.002,0,0,0,0,0,0,0,0,0,0,0,0.009195825,0,0.014407146,0.003155545,0.001779787,0,0,0,0,0.007075138,0,0,0.009533797,0,0
atr-obj-obj-obj-pred-co-coord-root,0.005,0,0,0,0,0,0,0,0,0,0.003953819,0.032015367,0.009195825,0,0,0.000788886,0,0.035285815,0,0.032803018,0.009338812,0.007075138,0,0,0,0,0
atr-pnom-sbj-pred-root,0.004,0,0,0,0.031347962,0.015948963,0.01416832,0,0,0.005090613,0,0,0.004597913,0,0,0,0,0,0,0,0,0.010612707,0,0.011427265,0.019067595,0,0
atr-sbj-obj-exd-pred-root,0.005,0,0,0,0.031347962,0,0,0,0.033619096,0,0,0,0,0,0,0.000788886,0.001779787,0,0,0,0.009338812,0,0,0.011427265,0.009533797,0,0.022660322
atvv-exd-pred-root,0.005,0,0,0,0,0,0.01416832,0.016046213,0.016809548,0,0,0,0,0,0,0,0.000889893,0,0,0,0,0,0.010555204,0.011427265,0.009533797,0.017881091,0.033990483
auxc-coord-adv-pred-root,0.004,0,0,0,0,0,0,0.016046213,0,0.020362452,0,0.032015367,0.004597913,0,0,0,0,0,0,0,0.009338812,0.007075138,0,0,0,0,0.011330161
auxc-coord-obj-pred-root,0.003,0,0,0,0.015673981,0,0,0,0,0.020362452,0.003953819,0,0.004597913,0,0,0.000788886,0.00266968,0,0.035701535,0,0,0,0,0,0,0,0
auxp-adv-adv-auxc-coord-root,0.003,0.00728863,0.010197838,0,0,0,0,0,0,0,0.003953819,0.016007684,0,0,0,0.001577772,0.004449467,0.035285815,0,0,0,0,0,0,0,0,0
auxp-adv-co-coord-adv-auxc-pred-root,0.003,0,0,0,0,0,0,0,0,0.020362452,0.007907639,0,0.004597913,0,0,0,0.001779787,0.035285815,0,0,0,0.003537569,0,0,0,0,0.011330161
auxp-adv-co-coord-coord-auxc-pred-root,0.003,0.014577259,0,0.030520372,0,0,0,0,0,0,0.003953819,0,0,0,0,0.002366659,0,0,0,0.016401509,0.018677624,0.003537569,0,0,0,0,0
auxp-atr-coord-pred-root,0.003,0,0,0,0,0,0,0,0,0.005090613,0.003953819,0.016007684,0.004597913,0.012336541,0,0.000788886,0.000889893,0,0,0,0,0.010612707,0,0,0.009533797,0.008940545,0
auxp-atr-obj-adv-auxc-pred-root,0.003,0,0,0,0,0,0.01416832,0,0,0,0.003953819,0.016007684,0.004597913,0,0,0.001577772,0.003559574,0,0,0.016401509,0,0,0,0,0.009533797,0,0
auxp-obj-adv-auxc-coord-root,0.002,0,0,0,0,0,0,0,0,0.005090613,0,0.016007684,0.009195825,0,0,0.002366659,0.003559574,0,0,0,0,0.003537569,0,0,0,0,0
auxp-obj-exd-pred-root,0.006,0,0,0.045780559,0,0,0,0,0.033619096,0.005090613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011427265,0,0.026821636,0.022660322
auxx-atr-adv-pred-root,0.002,0,0,0,0,0,0,0.016046213,0.016809548,0,0,0,0.009195825,0,0.014407146,0.001577772,0.004449467,0,0,0,0,0,0,0,0,0,0
auxx-atr-obj-obj-pred-co-coord-root,0.002,0.00728863,0,0,0,0,0,0,0,0.010181226,0,0,0.009195825,0,0,0.002366659,0.000889893,0,0,0,0,0.003537569,0,0,0,0,0.022660322
auxx-atr-pnom-pred-root,0.003,0,0,0,0,0,0.01416832,0,0,0.005090613,0,0,0.004597913,0,0.014407146,0.000788886,0.003559574,0,0,0.016401509,0,0,0,0,0.019067595,0,0
auxx-atv-sbj-pred-root,0.004,0,0.020395676,0.015260186,0,0,0,0,0,0,0.007907639,0,0,0,0,0,0.000889893,0,0,0,0,0,0.052776019,0.011427265,0,0,0
auxx-atvv-pred-co-coord-root,0.003,0,0.010197838,0,0.015673981,0,0.01416832,0,0,0,0.003953819,0,0,0,0,0.001577772,0.003559574,0,0,0,0,0,0.021110407,0,0,0,0
auxx-auxp-obj-pred-root,0.003,0.00728863,0,0,0,0,0,0,0,0.005090613,0.011861458,0.016007684,0.009195825,0,0,0.000788886,0.000889893,0,0,0,0.018677624,0,0,0,0,0,0
auxx-auxy-pred-co-coord-root,0.004,0,0,0,0.015673981,0.015948963,0,0,0,0,0,0,0,0,0,0.002366659,0.000889893,0,0,0,0,0,0.031665611,0.011427265,0,0.017881091,0
auxx-exd-ap-apos-pred-root,0.004,0,0,0.015260186,0,0.015948963,0,0,0.016809548,0,0.011861458,0,0,0,0,0,0.000889893,0,0,0,0,0,0.021110407,0,0,0.008940545,0.022660322
auxy-apos-root,0.002,0,0,0,0,0,0,0,0,0.005090613,0.011861458,0.016007684,0.022989563,0,0,0.000788886,0.000889893,0,0,0,0,0,0,0,0,0,0
auxy-coord-auxc-obj-pred-root,0.004,0,0,0,0,0,0,0,0,0.030543677,0.003953819,0,0.004597913,0,0,0,0,0,0.035701535,0,0,0.003537569,0.010555204,0,0.009533797,0,0
auxy-coord-obj-co-coord-pred-co-coord-root,0.004,0,0,0,0,0.04784689,0,0.016046213,0,0.005090613,0.003953819,0,0.004597913,0.012336541,0,0.002366659,0,0,0,0,0,0,0,0,0,0.008940545,0
auxz-adv-co-coord-obj-pred-root,0.002,0,0,0,0,0,0.028336639,0,0,0,0.007907639,0,0.004597913,0,0,0.001577772,0.003559574,0,0,0,0.009338812,0,0,0,0,0,0
auxz-auxc-exd-pred-root,0.004,0,0.020395676,0,0,0,0,0.016046213,0,0,0,0,0,0,0,0.000788886,0.000889893,0,0,0,0,0,0,0.034281796,0.019067595,0.008940545,0.011330161
auxz-coord-coord-pred-root,0.003,0,0,0,0,0,0,0,0,0.005090613,0.003953819,0,0,0,0,0.002366659,0,0,0,0,0.028016436,0.007075138,0,0,0.009533797,0,0.011330161
auxz-obj-adv-co-coord-pred-root,0.003,0.00728863,0,0,0,0,0.01416832,0,0,0.005090613,0.003953819,0.016007684,0.013793738,0,0,0.000788886,0,0,0,0,0,0.010612707,0,0,0,0,0
auxz-obj-atr-sbj-pred-root,0.002,0.014577259,0,0,0,0,0,0,0,0.005090613,0,0,0,0,0,0.003155545,0.001779787,0,0,0,0,0.003537569,0,0,0.009533797,0,0.011330161
auxz-pnom-co-coord-exd-pred-root,0.005,0,0,0,0,0,0.028336639,0.016046213,0.050428643,0,0,0,0,0,0,0.002366659,0.000889893,0,0,0,0,0,0,0,0.019067595,0,0
coord-atr-obj-obj-pred-root,0.003,0,0,0,0,0,0,0,0,0.025453065,0.007907639,0,0,0,0,0,0,0,0,0,0.018677624,0.003537569,0,0.011427265,0,0.008940545,0
coord-auxc-adv-pred-co-coord-root,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004733317,0.001779787,0.035285815,0,0.016401509,0,0.003537569,0,0,0.009533797,0,0
coord-auxc-apos-pred-root,0.002,0,0,0,0,0.015948963,0,0,0,0.010181226,0.003953819,0,0,0,0,0.001577772,0.003559574,0,0,0,0,0.003537569,0,0.011427265,0,0,0
coord-auxp-coord-pred-root,0.003,0,0,0,0.015673981,0,0,0,0,0.010181226,0,0,0,0,0.014407146,0.003155545,0,0,0,0,0.009338812,0.003537569,0,0,0,0.017881091,0
coord-pnom-exd-pred-co-coord-root,0.002,0,0,0.015260186,0,0,0,0,0,0,0,0,0,0,0,0.003944431,0.00266968,0,0,0.016401509,0,0,0.010555204,0,0,0.008940545,0
obj-adv-auxc-atr-obj-pred-root,0.004,0.00728863,0,0,0,0,0,0,0,0,0,0,0,0.024673082,0,0.002366659,0.001779787,0.035285815,0,0,0,0.003537569,0.010555204,0.011427265,0,0,0
obj-adv-root,0.002,0,0,0,0,0.031897927,0,0,0.016809548,0.005090613,0.003953819,0,0,0,0,0.001577772,0.004449467,0,0,0,0,0,0,0,0,0,0
obj-ap-co-coord-apos-adv-pred-root,0.003,0,0.010197838,0,0,0.015948963,0,0,0,0,0,0,0,0.024673082,0,0.001577772,0.003559574,0,0,0,0.018677624,0,0,0,0,0,0
obj-auxp-adv-co-coord-coord-root,0.002,0,0,0,0,0,0,0,0,0.010181226,0.007907639,0.016007684,0,0,0,0.000788886,0.001779787,0,0,0,0.009338812,0.010612707,0,0,0,0,0
obj-auxp-adv-exd-pred-root,0.004,0,0.020395676,0,0.015673981,0,0.01416832,0,0,0,0,0,0,0,0,0.000788886,0.001779787,0,0,0,0,0,0,0.022854531,0.009533797,0.017881091,0
obj-pred-pa-pred-root,0.005,0,0.040791352,0.015260186,0,0,0,0,0,0,0,0,0,0,0,0.000788886,0,0,0,0.016401509,0,0,0,0.022854531,0.009533797,0.017881091,0
obj-sbj-auxc-pred-root,0.005,0,0,0,0,0,0,0,0,0,0.019769097,0,0,0,0,0,0,0.035285815,0.035701535,0,0,0.003537569,0.021110407,0.011427265,0,0,0.011330161
ocomp-obj-co-coord-pred-root,0.004,0.00728863,0,0,0.015673981,0,0,0,0,0.015271839,0.003953819,0,0.004597913,0,0.014407146,0,0.000889893,0,0,0.016401509,0.009338812,0,0,0,0,0,0.011330161
pnom-adv-auxc-obj-pred-root,0.003,0,0,0,0,0,0,0,0,0.015271839,0.007907639,0,0.013793738,0,0,0,0.000889893,0,0,0,0.018677624,0,0,0,0,0.008940545,0
pnom-adv-co-coord-coord-root,0.004,0.014577259,0,0,0,0,0,0,0,0.005090613,0,0.016007684,0,0,0,0,0.003559574,0,0.035701535,0.016401509,0,0.007075138,0,0,0,0,0
sbj-adv-co-auxc-coord-pred-root,0.003,0.029154519,0,0,0,0,0,0,0.016809548,0,0.003953819,0,0,0,0,0.001577772,0.001779787,0,0,0,0.009338812,0,0,0.011427265,0,0,0
sbj-atr-atr-obj-pred-root,0.002,0,0,0,0,0,0,0.016046213,0,0.005090613,0,0,0,0,0,0.003944431,0.001779787,0,0,0,0,0,0,0,0.019067595,0.008940545,0
sbj-atr-exd-pred-root,0.002,0,0.020395676,0,0,0,0,0,0,0,0.007907639,0,0,0,0,0.001577772,0.00266968,0,0,0,0,0,0.010555204,0,0.009533797,0,0.011330161
sbj-obj-auxc-obj-pred-root,0.006,0,0,0,0,0,0,0,0,0.005090613,0.015815278,0.048023051,0,0,0,0,0,0,0.07140307,0,0.009338812,0.003537569,0,0,0,0,0
sbj-obj-co-coord-adv-pred-co-coord-root,0.005,0.014577259,0,0,0,0,0,0,0,0,0,0.032015367,0.009195825,0,0,0,0.001779787,0.07057163,0,0,0,0.007075138,0,0,0,0,0
